t (s);u (mA)
980,5728905;15,80543676
980,7456572;15,80525924
980,9683968;15,80585809
981;15,49534297
981,0717804;15,63997846
981,1435608;15,71056231
981,2314324;15,74988966
981,3317058;15,76760973
981,4501989;15,77477978
981,5931717;15,77723718
981,7712958;15,7779556
982;16,08880364
982,0656009;15,95320025
982,1312018;15,88293459
982,2183862;15,83900029
982,3162614;15,81948285
982,4318988;15,81168195
982,5708013;15,80932442
982,7430202;15,80912997
982,9649203;15,80972225
983;15,80982976
983,1753985;15,81039798
983,6390093;15,81198439
984;15,81322096
984,3805539;15,81458735
984,7186955;15,81574298
985;15,50596513
